priogrid_gid,lat,lon,faction,faction_id,date
145278,10.75,98.75,Junta,0,2024-01-02
145998,11.25,98.75,Junta,0,2024-01-02
145999,11.25,99.25,PDF,2,2024-01-02
146717,11.75,98.25,Junta,0,2024-01-02
146718,11.75,98.75,PDF,2,2024-01-02
146719,11.75,99.25,PDF,2,2024-01-02
146720,11.75,99.75,Junta,0,2024-01-02
147437,12.25,98.25,Junta,0,2024-01-02
147438,12.25,98.75,Junta,0,2024-01-02
147439,12.25,99.25,PDF,2,2024-01-02
148157,12.75,98.25,Junta,0,2024-01-02
148158,12.75,98.75,Junta,0,2024-01-02
148159,12.75,99.25,PDF,2,2024-01-02
148878,13.25,98.75,Junta,0,2024-01-02
148879,13.25,99.25,PDF,2,2024-01-02
149597,13.75,98.25,Junta,0,2024-01-02
149598,13.75,98.75,Karen,4,2024-01-02
149599,13.75,99.25,Karen,4,2024-01-02
150317,14.25,98.25,Junta,0,2024-01-02
150318,14.25,98.75,Karen,4,2024-01-02
151036,14.75,97.75,Junta,0,2024-01-02
151037,14.75,98.25,Karen,4,2024-01-02
151756,15.25,97.75,Junta,0,2024-01-02
151757,15.25,98.25,Junta,0,2024-01-02
152471,15.75,95.25,Junta,0,2024-01-02
152472,15.75,95.75,Junta,0,2024-01-02
152476,15.75,97.75,Junta,0,2024-01-02
152477,15.75,98.25,Karen,4,2024-01-02
153189,16.25,94.25,Junta,0,2024-01-02
153190,16.25,94.75,Junta,0,2024-01-02
153191,16.25,95.25,Junta,0,2024-01-02
153192,16.25,95.75,Junta,0,2024-01-02
153193,16.25,96.25,Junta,0,2024-01-02
153196,16.25,97.75,Junta,0,2024-01-02
153197,16.25,98.25,Karen,4,2024-01-02
153198,16.25,98.75,Karen,4,2024-01-02
153909,16.75,94.25,Junta,0,2024-01-02
153910,16.75,94.75,Junta,0,2024-01-02
153911,16.75,95.25,Junta,0,2024-01-02
153912,16.75,95.75,Junta,0,2024-01-02
153913,16.75,96.25,Junta,0,2024-01-02
153914,16.75,96.75,Junta,0,2024-01-02
153915,16.75,97.25,Junta,0,2024-01-02
153916,16.75,97.75,Junta,0,2024-01-02
153917,16.75,98.25,Karen,4,2024-01-02
153918,16.75,98.75,Karen,4,2024-01-02
154630,17.25,94.75,Junta,0,2024-01-02
154631,17.25,95.25,Junta,0,2024-01-02
154632,17.25,95.75,Junta,0,2024-01-02
154633,17.25,96.25,Junta,0,2024-01-02
154634,17.25,96.75,Junta,0,2024-01-02
154635,17.25,97.25,Junta,0,2024-01-02
154636,17.25,97.75,Junta,0,2024-01-02
154637,17.25,98.25,Junta,0,2024-01-02
155350,17.75,94.75,Junta,0,2024-01-02
155351,17.75,95.25,Junta,0,2024-01-02
155352,17.75,95.75,Junta,0,2024-01-02
155353,17.75,96.25,Junta,0,2024-01-02
155354,17.75,96.75,Junta,0,2024-01-02
155355,17.75,97.25,Junta,0,2024-01-02
155356,17.75,97.75,Junta,0,2024-01-02
156069,18.25,94.25,Junta,0,2024-01-02
156070,18.25,94.75,Junta,0,2024-01-02
156071,18.25,95.25,Junta,0,2024-01-02
156072,18.25,95.75,Junta,0,2024-01-02
156073,18.25,96.25,PDF,2,2024-01-02
156074,18.25,96.75,Junta,0,2024-01-02
156075,18.25,97.25,Junta,0,2024-01-02
156076,18.25,97.75,Junta,0,2024-01-02
156788,18.75,93.75,Junta,0,2024-01-02
156789,18.75,94.25,Junta,0,2024-01-02
156790,18.75,94.75,Junta,0,2024-01-02
156791,18.75,95.25,Junta,0,2024-01-02
156792,18.75,95.75,PDF,2,2024-01-02
156793,18.75,96.25,PDF,2,2024-01-02
156794,18.75,96.75,Junta,0,2024-01-02
156795,18.75,97.25,Karenni,5,2024-01-02
156796,18.75,97.75,Karenni,5,2024-01-02
157508,19.25,93.75,Junta,0,2024-01-02
157509,19.25,94.25,Junta,0,2024-01-02
157510,19.25,94.75,Junta,0,2024-01-02
157511,19.25,95.25,Junta,0,2024-01-02
157512,19.25,95.75,Junta,0,2024-01-02
157513,19.25,96.25,Junta,0,2024-01-02
157514,19.25,96.75,Junta,0,2024-01-02
157515,19.25,97.25,Karenni,5,2024-01-02
157516,19.25,97.75,Karenni,5,2024-01-02
158228,19.75,93.75,Junta,0,2024-01-02
158229,19.75,94.25,Junta,0,2024-01-02
158230,19.75,94.75,Junta,0,2024-01-02
158231,19.75,95.25,Junta,0,2024-01-02
158232,19.75,95.75,Junta,0,2024-01-02
158233,19.75,96.25,Junta,0,2024-01-02
158234,19.75,96.75,Karenni,5,2024-01-02
158235,19.75,97.25,Karenni,5,2024-01-02
158236,19.75,97.75,Junta,0,2024-01-02
158237,19.75,98.25,Junta,0,2024-01-02
158238,19.75,98.75,Junta,0,2024-01-02
158946,20.25,92.75,Junta,0,2024-01-02
158947,20.25,93.25,Junta,0,2024-01-02
158948,20.25,93.75,AA,6,2024-01-02
158949,20.25,94.25,AA,6,2024-01-02
158950,20.25,94.75,Junta,0,2024-01-02
158951,20.25,95.25,Junta,0,2024-01-02
158952,20.25,95.75,Junta,0,2024-01-02
158953,20.25,96.25,Junta,0,2024-01-02
158954,20.25,96.75,Junta,0,2024-01-02
158955,20.25,97.25,Junta,0,2024-01-02
158956,20.25,97.75,Junta,0,2024-01-02
158957,20.25,98.25,Junta,0,2024-01-02
158958,20.25,98.75,Junta,0,2024-01-02
158959,20.25,99.25,Junta,0,2024-01-02
158960,20.25,99.75,Junta,0,2024-01-02
158961,20.25,100.25,Junta,0,2024-01-02
159665,20.75,92.25,Junta,0,2024-01-02
159666,20.75,92.75,AA,6,2024-01-02
159667,20.75,93.25,AA,6,2024-01-02
159668,20.75,93.75,AA,6,2024-01-02
159669,20.75,94.25,AA,6,2024-01-02
159670,20.75,94.75,Junta,0,2024-01-02
159671,20.75,95.25,Junta,0,2024-01-02
159672,20.75,95.75,Junta,0,2024-01-02
159673,20.75,96.25,Junta,0,2024-01-02
159674,20.75,96.75,Junta,0,2024-01-02
159675,20.75,97.25,Junta,0,2024-01-02
159676,20.75,97.75,Junta,0,2024-01-02
159677,20.75,98.25,Junta,0,2024-01-02
159678,20.75,98.75,Junta,0,2024-01-02
159679,20.75,99.25,Junta,0,2024-01-02
159680,20.75,99.75,Junta,0,2024-01-02
159681,20.75,100.25,Junta,0,2024-01-02
160385,21.25,92.25,AA,6,2024-01-02
160386,21.25,92.75,AA,6,2024-01-02
160387,21.25,93.25,AA,6,2024-01-02
160388,21.25,93.75,Chin Resistance,9,2024-01-02
160389,21.25,94.25,PDF,2,2024-01-02
160390,21.25,94.75,Junta,0,2024-01-02
160391,21.25,95.25,Junta,0,2024-01-02
160392,21.25,95.75,Junta,0,2024-01-02
160393,21.25,96.25,Junta,0,2024-01-02
160394,21.25,96.75,Junta,0,2024-01-02
160395,21.25,97.25,RCSS,13,2024-01-02
160396,21.25,97.75,Junta,0,2024-01-02
160397,21.25,98.25,Junta,0,2024-01-02
160398,21.25,98.75,Junta,0,2024-01-02
160399,21.25,99.25,Junta,0,2024-01-02
160400,21.25,99.75,Junta,0,2024-01-02
160401,21.25,100.25,Junta,0,2024-01-02
160402,21.25,100.75,Junta,0,2024-01-02
161105,21.75,92.25,AA,6,2024-01-02
161106,21.75,92.75,AA,6,2024-01-02
161107,21.75,93.25,Chin Resistance,9,2024-01-02
161108,21.75,93.75,Chin Resistance,9,2024-01-02
161109,21.75,94.25,Chin Resistance,9,2024-01-02
161110,21.75,94.75,PDF,2,2024-01-02
161111,21.75,95.25,PDF,2,2024-01-02
161112,21.75,95.75,Junta,0,2024-01-02
161113,21.75,96.25,Junta,0,2024-01-02
161114,21.75,96.75,Junta,0,2024-01-02
161115,21.75,97.25,RCSS,13,2024-01-02
161116,21.75,97.75,SSPP,12,2024-01-02
161117,21.75,98.25,SSPP,12,2024-01-02
161118,21.75,98.75,Junta,0,2024-01-02
161119,21.75,99.25,Junta,0,2024-01-02
161120,21.75,99.75,NDAA,14,2024-01-02
161121,21.75,100.25,NDAA,14,2024-01-02
161122,21.75,100.75,NDAA,14,2024-01-02
161123,21.75,101.25,Junta,0,2024-01-02
161826,22.25,92.75,AA,6,2024-01-02
161827,22.25,93.25,Chin Resistance,9,2024-01-02
161828,22.25,93.75,Chin Resistance,9,2024-01-02
161829,22.25,94.25,Junta,0,2024-01-02
161830,22.25,94.75,Junta,0,2024-01-02
161831,22.25,95.25,Junta,0,2024-01-02
161832,22.25,95.75,Junta,0,2024-01-02
161833,22.25,96.25,Junta,0,2024-01-02
161834,22.25,96.75,Junta,0,2024-01-02
161835,22.25,97.25,SSPP,12,2024-01-02
161836,22.25,97.75,SSPP,12,2024-01-02
161837,22.25,98.25,SSPP,12,2024-01-02
161838,22.25,98.75,SSPP,12,2024-01-02
161839,22.25,99.25,UWSA,15,2024-01-02
161840,22.25,99.75,UWSA,15,2024-01-02
162547,22.75,93.25,Chin Resistance,9,2024-01-02
162548,22.75,93.75,Chin Resistance,9,2024-01-02
162549,22.75,94.25,Junta,0,2024-01-02
162550,22.75,94.75,Junta,0,2024-01-02
162551,22.75,95.25,Junta,0,2024-01-02
162552,22.75,95.75,Junta,0,2024-01-02
162553,22.75,96.25,PDF,2,2024-01-02
162554,22.75,96.75,TNLA,7,2024-01-02
162555,22.75,97.25,TNLA,7,2024-01-02
162556,22.75,97.75,SSPP,12,2024-01-02
162557,22.75,98.25,SSPP,12,2024-01-02
162558,22.75,98.75,SSPP,12,2024-01-02
162559,22.75,99.25,UWSA,15,2024-01-02
163267,23.25,93.25,Chin Resistance,9,2024-01-02
163268,23.25,93.75,Chin Resistance,9,2024-01-02
163269,23.25,94.25,Junta,0,2024-01-02
163270,23.25,94.75,Junta,0,2024-01-02
163271,23.25,95.25,Junta,0,2024-01-02
163272,23.25,95.75,Junta,0,2024-01-02
163273,23.25,96.25,Junta,0,2024-01-02
163274,23.25,96.75,KIA,3,2024-01-02
163275,23.25,97.25,TNLA,7,2024-01-02
163276,23.25,97.75,MNDAA,8,2024-01-02
163277,23.25,98.25,Junta,0,2024-01-02
163278,23.25,98.75,UWSA,15,2024-01-02
163279,23.25,99.25,UWSA,15,2024-01-02
163987,23.75,93.25,ZRA,1,2024-01-02
163988,23.75,93.75,Chin Resistance,9,2024-01-02
163989,23.75,94.25,Chin Resistance,9,2024-01-02
163990,23.75,94.75,Junta,0,2024-01-02
163991,23.75,95.25,Junta,0,2024-01-02
163992,23.75,95.75,Junta,0,2024-01-02
163993,23.75,96.25,Junta,0,2024-01-02
163994,23.75,96.75,KIA,3,2024-01-02
163995,23.75,97.25,KIA,3,2024-01-02
163996,23.75,97.75,KIA,3,2024-01-02
163997,23.75,98.25,KIA,3,2024-01-02
163998,23.75,98.75,MNDAA,8,2024-01-02
164707,24.25,93.25,ZRA,1,2024-01-02
164708,24.25,93.75,ZRA,1,2024-01-02
164709,24.25,94.25,Junta,0,2024-01-02
164710,24.25,94.75,Junta,0,2024-01-02
164711,24.25,95.25,Junta,0,2024-01-02
164712,24.25,95.75,KIA,3,2024-01-02
164713,24.25,96.25,KIA,3,2024-01-02
164714,24.25,96.75,KIA,3,2024-01-02
164715,24.25,97.25,KIA,3,2024-01-02
164716,24.25,97.75,Junta,0,2024-01-02
164717,24.25,98.25,MNDAA,8,2024-01-02
164718,24.25,98.75,MNDAA,8,2024-01-02
165430,24.75,94.75,Junta,0,2024-01-02
165431,24.75,95.25,KIA,3,2024-01-02
165432,24.75,95.75,KIA,3,2024-01-02
165433,24.75,96.25,KIA,3,2024-01-02
165434,24.75,96.75,KIA,3,2024-01-02
165435,24.75,97.25,KIA,3,2024-01-02
165436,24.75,97.75,Junta,0,2024-01-02
166150,25.25,94.75,Junta,0,2024-01-02
166151,25.25,95.25,Junta,0,2024-01-02
166152,25.25,95.75,KIA,3,2024-01-02
166153,25.25,96.25,KIA,3,2024-01-02
166154,25.25,96.75,KIA,3,2024-01-02
166155,25.25,97.25,KIA,3,2024-01-02
166156,25.25,97.75,Junta,0,2024-01-02
166870,25.75,94.75,Junta,0,2024-01-02
166871,25.75,95.25,Junta,0,2024-01-02
166872,25.75,95.75,KIA,3,2024-01-02
166873,25.75,96.25,KIA,3,2024-01-02
166874,25.75,96.75,KIA,3,2024-01-02
166875,25.75,97.25,KIA,3,2024-01-02
166876,25.75,97.75,KIA,3,2024-01-02
166877,25.75,98.25,Junta,0,2024-01-02
166878,25.75,98.75,Junta,0,2024-01-02
167591,26.25,95.25,Junta,0,2024-01-02
167592,26.25,95.75,KIA,3,2024-01-02
167593,26.25,96.25,KIA,3,2024-01-02
167594,26.25,96.75,KIA,3,2024-01-02
167595,26.25,97.25,KIA,3,2024-01-02
167596,26.25,97.75,KIA,3,2024-01-02
167597,26.25,98.25,KIA,3,2024-01-02
167598,26.25,98.75,Junta,0,2024-01-02
168311,26.75,95.25,Junta,0,2024-01-02
168312,26.75,95.75,Junta,0,2024-01-02
168313,26.75,96.25,KIA,3,2024-01-02
168314,26.75,96.75,KIA,3,2024-01-02
168315,26.75,97.25,KIA,3,2024-01-02
168316,26.75,97.75,KIA,3,2024-01-02
168317,26.75,98.25,KIA,3,2024-01-02
168318,26.75,98.75,Junta,0,2024-01-02
169033,27.25,96.25,KIA,3,2024-01-02
169034,27.25,96.75,KIA,3,2024-01-02
169035,27.25,97.25,KIA,3,2024-01-02
169036,27.25,97.75,KIA,3,2024-01-02
169037,27.25,98.25,Junta,0,2024-01-02
169038,27.25,98.75,Junta,0,2024-01-02
169754,27.75,96.75,KIA,3,2024-01-02
169755,27.75,97.25,Junta,0,2024-01-02
169756,27.75,97.75,Junta,0,2024-01-02
169757,27.75,98.25,Junta,0,2024-01-02
170475,28.25,97.25,Junta,0,2024-01-02
170476,28.25,97.75,Junta,0,2024-01-02
170477,28.25,98.25,Junta,0,2024-01-02
144558,10.25,98.75,Junta,0,2024-01-09
145277,10.75,98.25,Junta,0,2024-01-09
145278,10.75,98.75,Junta,0,2024-01-09
145998,11.25,98.75,Junta,0,2024-01-09
145999,11.25,99.25,PDF,2,2024-01-09
146717,11.75,98.25,Junta,0,2024-01-09
146718,11.75,98.75,PDF,2,2024-01-09
146719,11.75,99.25,PDF,2,2024-01-09
146720,11.75,99.75,Junta,0,2024-01-09
147437,12.25,98.25,Junta,0,2024-01-09
147438,12.25,98.75,Junta,0,2024-01-09
147439,12.25,99.25,PDF,2,2024-01-09
148157,12.75,98.25,Junta,0,2024-01-09
148158,12.75,98.75,Junta,0,2024-01-09
148159,12.75,99.25,PDF,2,2024-01-09
148878,13.25,98.75,Junta,0,2024-01-09
148879,13.25,99.25,PDF,2,2024-01-09
149597,13.75,98.25,Junta,0,2024-01-09
149598,13.75,98.75,Karen,4,2024-01-09
149599,13.75,99.25,Karen,4,2024-01-09
150317,14.25,98.25,Junta,0,2024-01-09
150318,14.25,98.75,Karen,4,2024-01-09
151036,14.75,97.75,Junta,0,2024-01-09
151037,14.75,98.25,Karen,4,2024-01-09
151756,15.25,97.75,Junta,0,2024-01-09
151757,15.25,98.25,Junta,0,2024-01-09
152471,15.75,95.25,Junta,0,2024-01-09
152472,15.75,95.75,Junta,0,2024-01-09
152476,15.75,97.75,Junta,0,2024-01-09
152477,15.75,98.25,Karen,4,2024-01-09
153189,16.25,94.25,Junta,0,2024-01-09
153190,16.25,94.75,Junta,0,2024-01-09
153191,16.25,95.25,Junta,0,2024-01-09
153192,16.25,95.75,Junta,0,2024-01-09
153193,16.25,96.25,Junta,0,2024-01-09
153196,16.25,97.75,Junta,0,2024-01-09
153197,16.25,98.25,Karen,4,2024-01-09
153198,16.25,98.75,Karen,4,2024-01-09
153909,16.75,94.25,Junta,0,2024-01-09
153910,16.75,94.75,Junta,0,2024-01-09
153911,16.75,95.25,Junta,0,2024-01-09
153912,16.75,95.75,Junta,0,2024-01-09
153913,16.75,96.25,Junta,0,2024-01-09
153914,16.75,96.75,Junta,0,2024-01-09
153915,16.75,97.25,Junta,0,2024-01-09
153916,16.75,97.75,Junta,0,2024-01-09
153917,16.75,98.25,Karen,4,2024-01-09
153918,16.75,98.75,Karen,4,2024-01-09
154630,17.25,94.75,Junta,0,2024-01-09
154631,17.25,95.25,Junta,0,2024-01-09
154632,17.25,95.75,Junta,0,2024-01-09
154633,17.25,96.25,Junta,0,2024-01-09
154634,17.25,96.75,Junta,0,2024-01-09
154635,17.25,97.25,Junta,0,2024-01-09
154636,17.25,97.75,Junta,0,2024-01-09
154637,17.25,98.25,Junta,0,2024-01-09
155350,17.75,94.75,Junta,0,2024-01-09
155351,17.75,95.25,Junta,0,2024-01-09
155352,17.75,95.75,Junta,0,2024-01-09
155353,17.75,96.25,Junta,0,2024-01-09
155354,17.75,96.75,Junta,0,2024-01-09
155355,17.75,97.25,Junta,0,2024-01-09
155356,17.75,97.75,Junta,0,2024-01-09
156069,18.25,94.25,Junta,0,2024-01-09
156070,18.25,94.75,Junta,0,2024-01-09
156071,18.25,95.25,Junta,0,2024-01-09
156072,18.25,95.75,Junta,0,2024-01-09
156073,18.25,96.25,PDF,2,2024-01-09
156074,18.25,96.75,Junta,0,2024-01-09
156075,18.25,97.25,Junta,0,2024-01-09
156076,18.25,97.75,Junta,0,2024-01-09
156788,18.75,93.75,Junta,0,2024-01-09
156789,18.75,94.25,Junta,0,2024-01-09
156790,18.75,94.75,Junta,0,2024-01-09
156791,18.75,95.25,Junta,0,2024-01-09
156792,18.75,95.75,PDF,2,2024-01-09
156793,18.75,96.25,PDF,2,2024-01-09
156794,18.75,96.75,Junta,0,2024-01-09
156795,18.75,97.25,Karenni,5,2024-01-09
156796,18.75,97.75,Karenni,5,2024-01-09
157508,19.25,93.75,Junta,0,2024-01-09
157509,19.25,94.25,Junta,0,2024-01-09
157510,19.25,94.75,Junta,0,2024-01-09
157511,19.25,95.25,Junta,0,2024-01-09
157512,19.25,95.75,Junta,0,2024-01-09
157513,19.25,96.25,Junta,0,2024-01-09
157514,19.25,96.75,Junta,0,2024-01-09
157515,19.25,97.25,Karenni,5,2024-01-09
157516,19.25,97.75,Karenni,5,2024-01-09
158228,19.75,93.75,Junta,0,2024-01-09
158229,19.75,94.25,Junta,0,2024-01-09
158230,19.75,94.75,Junta,0,2024-01-09
158231,19.75,95.25,Junta,0,2024-01-09
158232,19.75,95.75,Junta,0,2024-01-09
158233,19.75,96.25,Junta,0,2024-01-09
158234,19.75,96.75,Karenni,5,2024-01-09
158235,19.75,97.25,Karenni,5,2024-01-09
158236,19.75,97.75,Junta,0,2024-01-09
158237,19.75,98.25,Junta,0,2024-01-09
158238,19.75,98.75,Junta,0,2024-01-09
158946,20.25,92.75,Junta,0,2024-01-09
158947,20.25,93.25,Junta,0,2024-01-09
158948,20.25,93.75,AA,6,2024-01-09
158949,20.25,94.25,AA,6,2024-01-09
158950,20.25,94.75,Junta,0,2024-01-09
158951,20.25,95.25,Junta,0,2024-01-09
158952,20.25,95.75,Junta,0,2024-01-09
158953,20.25,96.25,Junta,0,2024-01-09
158954,20.25,96.75,Junta,0,2024-01-09
158955,20.25,97.25,Junta,0,2024-01-09
158956,20.25,97.75,Junta,0,2024-01-09
158957,20.25,98.25,Junta,0,2024-01-09
158958,20.25,98.75,Junta,0,2024-01-09
158959,20.25,99.25,Junta,0,2024-01-09
158960,20.25,99.75,Junta,0,2024-01-09
158961,20.25,100.25,Junta,0,2024-01-09
159665,20.75,92.25,Junta,0,2024-01-09
159666,20.75,92.75,AA,6,2024-01-09
159667,20.75,93.25,AA,6,2024-01-09
159668,20.75,93.75,AA,6,2024-01-09
159669,20.75,94.25,AA,6,2024-01-09
159670,20.75,94.75,Junta,0,2024-01-09
159671,20.75,95.25,Junta,0,2024-01-09
159672,20.75,95.75,Junta,0,2024-01-09
159673,20.75,96.25,Junta,0,2024-01-09
159674,20.75,96.75,Junta,0,2024-01-09
159675,20.75,97.25,Junta,0,2024-01-09
159676,20.75,97.75,Junta,0,2024-01-09
159677,20.75,98.25,Junta,0,2024-01-09
159678,20.75,98.75,Junta,0,2024-01-09
159679,20.75,99.25,Junta,0,2024-01-09
159680,20.75,99.75,Junta,0,2024-01-09
159681,20.75,100.25,Junta,0,2024-01-09
160385,21.25,92.25,AA,6,2024-01-09
160386,21.25,92.75,AA,6,2024-01-09
160387,21.25,93.25,AA,6,2024-01-09
160388,21.25,93.75,Chin Resistance,9,2024-01-09
160389,21.25,94.25,PDF,2,2024-01-09
160390,21.25,94.75,Junta,0,2024-01-09
160391,21.25,95.25,Junta,0,2024-01-09
160392,21.25,95.75,Junta,0,2024-01-09
160393,21.25,96.25,Junta,0,2024-01-09
160394,21.25,96.75,Junta,0,2024-01-09
160395,21.25,97.25,RCSS,13,2024-01-09
160396,21.25,97.75,Junta,0,2024-01-09
160397,21.25,98.25,Junta,0,2024-01-09
160398,21.25,98.75,Junta,0,2024-01-09
160399,21.25,99.25,Junta,0,2024-01-09
160400,21.25,99.75,Junta,0,2024-01-09
160401,21.25,100.25,Junta,0,2024-01-09
160402,21.25,100.75,Junta,0,2024-01-09
161105,21.75,92.25,AA,6,2024-01-09
161106,21.75,92.75,AA,6,2024-01-09
161107,21.75,93.25,Chin Resistance,9,2024-01-09
161108,21.75,93.75,Chin Resistance,9,2024-01-09
161109,21.75,94.25,Chin Resistance,9,2024-01-09
161110,21.75,94.75,PDF,2,2024-01-09
161111,21.75,95.25,PDF,2,2024-01-09
161112,21.75,95.75,Junta,0,2024-01-09
161113,21.75,96.25,Junta,0,2024-01-09
161114,21.75,96.75,Junta,0,2024-01-09
161115,21.75,97.25,RCSS,13,2024-01-09
161116,21.75,97.75,SSPP,12,2024-01-09
161117,21.75,98.25,SSPP,12,2024-01-09
161118,21.75,98.75,Junta,0,2024-01-09
161119,21.75,99.25,Junta,0,2024-01-09
161120,21.75,99.75,NDAA,14,2024-01-09
161121,21.75,100.25,NDAA,14,2024-01-09
161122,21.75,100.75,NDAA,14,2024-01-09
161123,21.75,101.25,Junta,0,2024-01-09
161826,22.25,92.75,AA,6,2024-01-09
161827,22.25,93.25,Chin Resistance,9,2024-01-09
161828,22.25,93.75,Chin Resistance,9,2024-01-09
161829,22.25,94.25,Junta,0,2024-01-09
161830,22.25,94.75,Junta,0,2024-01-09
161831,22.25,95.25,Junta,0,2024-01-09
161832,22.25,95.75,Junta,0,2024-01-09
161833,22.25,96.25,Junta,0,2024-01-09
161834,22.25,96.75,Junta,0,2024-01-09
161835,22.25,97.25,SSPP,12,2024-01-09
161836,22.25,97.75,SSPP,12,2024-01-09
161837,22.25,98.25,SSPP,12,2024-01-09
161838,22.25,98.75,SSPP,12,2024-01-09
161839,22.25,99.25,Junta,0,2024-01-09
162547,22.75,93.25,Chin Resistance,9,2024-01-09
162548,22.75,93.75,Chin Resistance,9,2024-01-09
162549,22.75,94.25,Junta,0,2024-01-09
162550,22.75,94.75,Junta,0,2024-01-09
162551,22.75,95.25,Junta,0,2024-01-09
162552,22.75,95.75,Junta,0,2024-01-09
162553,22.75,96.25,PDF,2,2024-01-09
162554,22.75,96.75,Junta,0,2024-01-09
162555,22.75,97.25,Junta,0,2024-01-09
162556,22.75,97.75,SSPP,12,2024-01-09
162557,22.75,98.25,SSPP,12,2024-01-09
162558,22.75,98.75,SSPP,12,2024-01-09
162559,22.75,99.25,Junta,0,2024-01-09
163267,23.25,93.25,Chin Resistance,9,2024-01-09
163268,23.25,93.75,Chin Resistance,9,2024-01-09
163269,23.25,94.25,Junta,0,2024-01-09
163270,23.25,94.75,Junta,0,2024-01-09
163271,23.25,95.25,Junta,0,2024-01-09
163272,23.25,95.75,Junta,0,2024-01-09
163273,23.25,96.25,Junta,0,2024-01-09
163274,23.25,96.75,KIA,3,2024-01-09
163275,23.25,97.25,Junta,0,2024-01-09
163276,23.25,97.75,Junta,0,2024-01-09
163277,23.25,98.25,PDF,2,2024-01-09
163278,23.25,98.75,Junta,0,2024-01-09
163279,23.25,99.25,Junta,0,2024-01-09
163987,23.75,93.25,ZRA,1,2024-01-09
163988,23.75,93.75,Chin Resistance,9,2024-01-09
163989,23.75,94.25,Chin Resistance,9,2024-01-09
163990,23.75,94.75,Junta,0,2024-01-09
163991,23.75,95.25,Junta,0,2024-01-09
163992,23.75,95.75,Junta,0,2024-01-09
163993,23.75,96.25,Junta,0,2024-01-09
163994,23.75,96.75,KIA,3,2024-01-09
163995,23.75,97.25,KIA,3,2024-01-09
163996,23.75,97.75,KIA,3,2024-01-09
163997,23.75,98.25,KIA,3,2024-01-09
163998,23.75,98.75,Junta,0,2024-01-09
164707,24.25,93.25,ZRA,1,2024-01-09
164708,24.25,93.75,ZRA,1,2024-01-09
164709,24.25,94.25,Junta,0,2024-01-09
164710,24.25,94.75,Junta,0,2024-01-09
164711,24.25,95.25,Junta,0,2024-01-09
164712,24.25,95.75,KIA,3,2024-01-09
164713,24.25,96.25,KIA,3,2024-01-09
164714,24.25,96.75,KIA,3,2024-01-09
164715,24.25,97.25,KIA,3,2024-01-09
164716,24.25,97.75,Junta,0,2024-01-09
164717,24.25,98.25,Junta,0,2024-01-09
164718,24.25,98.75,Junta,0,2024-01-09
165430,24.75,94.75,Junta,0,2024-01-09
165431,24.75,95.25,KIA,3,2024-01-09
165432,24.75,95.75,KIA,3,2024-01-09
165433,24.75,96.25,KIA,3,2024-01-09
165434,24.75,96.75,KIA,3,2024-01-09
165435,24.75,97.25,KIA,3,2024-01-09
165436,24.75,97.75,Junta,0,2024-01-09
166150,25.25,94.75,Junta,0,2024-01-09
166151,25.25,95.25,Junta,0,2024-01-09
166152,25.25,95.75,KIA,3,2024-01-09
166153,25.25,96.25,KIA,3,2024-01-09
166154,25.25,96.75,KIA,3,2024-01-09
166155,25.25,97.25,KIA,3,2024-01-09
166156,25.25,97.75,Junta,0,2024-01-09
166870,25.75,94.75,Junta,0,2024-01-09
166871,25.75,95.25,Junta,0,2024-01-09
166872,25.75,95.75,KIA,3,2024-01-09
166873,25.75,96.25,KIA,3,2024-01-09
166874,25.75,96.75,KIA,3,2024-01-09
166875,25.75,97.25,KIA,3,2024-01-09
166876,25.75,97.75,KIA,3,2024-01-09
166877,25.75,98.25,Junta,0,2024-01-09
166878,25.75,98.75,Junta,0,2024-01-09
167591,26.25,95.25,Junta,0,2024-01-09
167592,26.25,95.75,KIA,3,2024-01-09
167593,26.25,96.25,KIA,3,2024-01-09
167594,26.25,96.75,KIA,3,2024-01-09
167595,26.25,97.25,KIA,3,2024-01-09
167596,26.25,97.75,KIA,3,2024-01-09
167597,26.25,98.25,KIA,3,2024-01-09
167598,26.25,98.75,Junta,0,2024-01-09
168311,26.75,95.25,Junta,0,2024-01-09
168312,26.75,95.75,Junta,0,2024-01-09
168313,26.75,96.25,KIA,3,2024-01-09
168314,26.75,96.75,KIA,3,2024-01-09
168315,26.75,97.25,KIA,3,2024-01-09
168316,26.75,97.75,KIA,3,2024-01-09
168317,26.75,98.25,KIA,3,2024-01-09
168318,26.75,98.75,Junta,0,2024-01-09
169033,27.25,96.25,KIA,3,2024-01-09
169034,27.25,96.75,KIA,3,2024-01-09
169035,27.25,97.25,KIA,3,2024-01-09
169036,27.25,97.75,KIA,3,2024-01-09
169037,27.25,98.25,Junta,0,2024-01-09
169038,27.25,98.75,Junta,0,2024-01-09
169754,27.75,96.75,KIA,3,2024-01-09
169755,27.75,97.25,Junta,0,2024-01-09
169756,27.75,97.75,Junta,0,2024-01-09
169757,27.75,98.25,Junta,0,2024-01-09
170475,28.25,97.25,Junta,0,2024-01-09
170476,28.25,97.75,Junta,0,2024-01-09
170477,28.25,98.25,Junta,0,2024-01-09
144558,10.25,98.75,Junta,0,2024-02-14
145277,10.75,98.25,Junta,0,2024-02-14
145278,10.75,98.75,Junta,0,2024-02-14
145998,11.25,98.75,Junta,0,2024-02-14
145999,11.25,99.25,PDF,2,2024-02-14
